URL,ORP_kod,ORP_nazev,POU_kod,POU_nazev,PSC,RSOB_ID,RUIAN_ID,adresni_posta,bud_ID,cast_obce_dil_kod,cast_obce_dil_nazev,cast_obce_kod,cast_obce_nazev,cislo_domovni_typ,cislo_orientacni_typ,druh_domu_SLDB_hodnota,druh_domu_SLDB_kod,druh_domu_SLDB_text,druh_plynu_hodnota,druh_plynu_kod,druh_plynu_text,druh_vlastnika_SLDB_hodnota,druh_vlastnika_SLDB_kod,druh_vlastnika_SLDB_text,druh_vlastnika_hodnota,druh_vlastnika_kod,druh_vlastnika_text,duplicita_domovniho_cisla_kod,duplicita_domovniho_cisla_nazev,financni_urad_kod,financni_urad_nazev,katastralni_uzemi_kod,katastralni_uzemi_nazev,klasifikace_CZCC_kod,klasifikace_CZCC_popis,ISKN_ID,ulice_nazev,cislo_domovni,cislo_orientacni,kraj_NUTS_kod,kraj_NUTS_nazev,material_nosnych_zdi_hodnota,material_nosnych_zdi_kod,material_nosnych_zdi_text,matricni_urad_kod,matricni_urad_nazev,mestsky_obvod_kod,mestsky_obvod_nazev,mestsky_obvod_prahy_kod,mestsky_obvod_prahy_nazev,nadzemni_podlazi_SLDB_hodnota,nadzemni_podlazi_SLDB_kod,nadzemni_podlazi_SLDB_text,obec_kod,obec_nazev,obestaveny_prostor_m3_hodnota,obestaveny_prostor_m3_kod,obestaveny_prostor_m3_text,obvykly_pobyt_SLDB_hodnota,obvykly_pobyt_SLDB_kod,obvykly_pobyt_SLDB_text,okres_kod,okres_nazev,parcelni_cislo,pocet_bytu_hodnota,pocet_bytu_kod,pocet_bytu_text,pocet_evidovanych_obyvatel_hodnota,pocet_evidovanych_obyvatel_kod,pocet_evidovanych_obyvatel_text,pocet_podlazi_hodnota,pocet_podlazi_kod,pocet_podlazi_text,podlahova_plocha_m2_hodnota,podlahova_plocha_m2_kod,podlahova_plocha_m2_text,presah_jina_obec_kod,presah_jina_obec_nazev,pripojeni_odpad_hodnota,pripojeni_odpad_kod,pripojeni_odpad_text,pripojeni_plyn_hodnota,pripojeni_plyn_kod,pripojeni_plyn_text,pripojeni_vodovod_SLDB_hodnota,pripojeni_vodovod_SLDB_kod,pripojeni_vodovod_SLDB_text,pripojeni_vodovod_hodnota,pripojeni_vodovod_kod,pripojeni_vodovod_text,rohovy_objekt_kod,rohovy_objekt_nazev,souradnice_definicniho_bodu,spravni_obvod_prahy_kod,spravni_obvod_prahy_nazev,statisticky_obvod_kod,statisticky_obvod_nazev,stavebni_urad_kod,stavebni_urad_nazev,topne_medium_hlavni_hodnota,topne_medium_hlavni_kod,topne_medium_hlavni_text,topne_medium_vedlejsi_hodnota,topne_medium_vedlejsi_kod,topne_medium_vedlejsi_text,trvaly_pobyt_SLDB_hodnota,trvaly_pobyt_SLDB_kod,trvaly_pobyt_SLDB_text,typ_vyuziti_kod,typ_vyuziti_popis,ulice_kod,uzemne_technicka_jednotka_kod,uzemne_technicka_jednotka_nazev,vchod,vystavba_rekonstrukce_SLDB_hodnota,vystavba_rekonstrukce_SLDB_kod,vystavba_rekonstrukce_SLDB_text,vytah_hodnota,vytah_kod,vytah_text,zakladni_sidelni_jednotka_dil_kod,zakladni_sidelni_jednotka_dil_nazev,zakladni_sidelni_jednotka_kod,zakladni_sidelni_jednotka_nazev,zastavena_plocha_m2_hodnota,zastavena_plocha_m2_kod,zastavena_plocha_m2_text,zpusob_vytapeni_SLDB_hodnota,zpusob_vytapeni_SLDB_kod,zpusob_vytapeni_SLDB_text,zpusob_vytapeni_hodnota,zpusob_vytapeni_kod,zpusob_vytapeni_text,zpusob_vyuziti_KN_RUIAN_kod,zpusob_vyuziti_KN_RUIAN_popis
http://apl.czso.cz/irso4/buddet.jsp?budid=1096909&idob=1017032254&b=11,6203,Brno,62031,Brno,60200,1017032254,18948448,Brno 2,1096909,411582,Brno-město,411582,Brno-město,číslo popisné, , ,4,Bytový dům, ,          ,          , ,6,Jiná právnická osoba, ,4,ostatní právnické osoby,ano,,2887,"Finanční úřad pro Jihomoravský kraj, územní pracoviště Brno I",610003,Město Brno,112211,Budovy tří a vícebytové - typové,505732702,Solniční,631,13,3115 (CZ064),Jihomoravský kraj, ,10,"Kámen, cihly, tvárnice vč. kombinací",8265,Úřad městské části Brno-střed - Matrika,550973,Brno-střed,          ,          , ,6,6-8 podlaží,582786,Brno,          ,          ,          , ,5,10-14,40711 (CZ0642),Brno-město,1017032254,9,6,7-9 bytů, ,3,3 - 5,6,6,6 podlaží,          ,          ,          ,0,ne, ,1,Přípoj na kanalizační síť, ,1,Plyn z veřejné sítě, ,1,Vodovod v domě - z veřejné sítě, ,1,s vodovodem,2005980000,,1,          ,          ,535079,Statistický obvod 1140,607111,Stavební úřad - Úřad městské části Brno-střed, ,          ,          , ,          ,          , ,4,6 - 9,10,"Stavba sloužící více účelům (např. obchodnímu, administrativnímu, bytovému, rekreačnímu apod.).",31950,610003,Město Brno,1, ,10,1919 a dříve, ,1,s výtahem,100140,Náměstí Svobody,10014,Náměstí Svobody,          ,          ,          , ,8,Bez ústředního topení, ,4,bez topení,19,Stavba jiného než výše uvedeného způsobu využití
http://apl.czso.cz/irso4/buddet.jsp?budid=1801951&idob=1017032246&b=11,6203,Brno,62031,Brno,60200,1017032246,18948430,Brno 2,1801951,411582,Brno-město,411582,Brno-město,číslo popisné, , ,4,Bytový dům, ,          ,          , ,12,Obec, ,3,obec,ano,,2887,"Finanční úřad pro Jihomoravský kraj, územní pracoviště Brno I",610003,Město Brno,112211,Budovy tří a vícebytové - typové,505987702,Solniční,630,3,3115 (CZ064),Jihomoravský kraj, ,10,"Kámen, cihly, tvárnice vč. kombinací",8265,Úřad městské části Brno-střed - Matrika,550973,Brno-střed,          ,          , ,5,5 podlaží,582786,Brno,          ,          ,          , ,7,20-29,40711 (CZ0642),Brno-město,1017032246,12,7,10-14 bytů, ,7,20-29,6,6,6 podlaží,          ,          ,          ,0,ne, ,1,Přípoj na kanalizační síť, ,1,Plyn z veřejné sítě, ,1,Vodovod v domě - z veřejné sítě, ,1,s vodovodem,2005520000,,1,          ,          ,535109,Statistický obvod 1143,607111,Stavební úřad - Úřad městské části Brno-střed, ,          ,          , ,          ,          , ,7,20-29,3,Budova pro bydlení,31950,610003,Město Brno,1, ,3,1920-1945, ,2,bez výtahu,100140,Náměstí Svobody,10014,Náměstí Svobody,          ,          ,          , ,8,Bez ústředního topení, ,3,lokální (kotel nebo jiné topidlo v bytě),3,Budova pro bydlení
http://apl.czso.cz/irso4/buddet.jsp?budid=1096910&idob=1017032190&b=11,6203,Brno,62031,Brno,60200,1017032190,18948383,Brno 2,1096910,411582,Brno-město,411582,Brno-město,číslo popisné, , ,          ,          , ,          ,          , ,          ,          , ,          ,          ,ano,,2887,"Finanční úřad pro Jihomoravský kraj, územní pracoviště Brno I",610003,Město Brno,122012,Budovy veřejné správy,505787702,Joštova,625,8,3115 (CZ064),Jihomoravský kraj, ,10,"Kámen, cihly, tvárnice vč. kombinací",8265,Úřad městské části Brno-střed - Matrika,550973,Brno-střed,          ,          , ,          ,          ,582786,Brno,111600,3,2 000 a více, ,          ,          ,40711 (CZ0642),Brno-město,1017032190,0,0,0 bytů, ,          ,          ,3,3,3 podlaží,          ,          ,          ,0,ne, ,          ,          , ,          ,          , ,          ,          , ,          ,          ,2007850000,,1,          ,          ,535061,Statistický obvod 1139,607111,Stavební úřad - Úřad městské části Brno-střed, ,          ,          , ,          ,          , ,          ,          ,5,"Zařízení veřejné správy a řízení, školské a výchovné, kulturní a osvětové, sportovní a tělovýchovné, zdravotnické a sociální a obchodu",25089,610003,Město Brno,1, ,          ,          , ,2,bez výtahu,100140,Náměstí Svobody,10014,Náměstí Svobody,          ,          ,          , ,          ,          , ,1,centrální domovní (kotel ve stavbě),5,"Zařízení veřejné správy a řízení, školské a výchovné, kulturní a osvětové, sportovní a tělovýchovné, zdravotnické a sociální a obchodu"
http://apl.czso.cz/irso4/buddet.jsp?budid=1483130&idob=1017032149&b=11,6203,Brno,62031,Brno,60200,1017032149,18948332,Brno 2,1483130,411582,Brno-město,411582,Brno-město,číslo popisné, , ,          ,          , ,          ,          , ,          ,          , ,          ,          ,ano,,2887,"Finanční úřad pro Jihomoravský kraj, územní pracoviště Brno I",610003,Město Brno,126311,Budovy škol a univerzit,505437702,Žerotínovo náměstí,617,9,3115 (CZ064),Jihomoravský kraj, ,          ,          ,8265,Úřad městské části Brno-střed - Matrika,550973,Brno-střed,          ,          , ,          ,          ,582786,Brno,          ,          ,          , ,          ,          ,40711 (CZ0642),Brno-město,1017032149,0,0,0 bytů, ,3,3 - 5,1,1,1 podlaží,          ,          ,          ,0,ne, ,          ,          , ,          ,          , ,          ,          , ,          ,          ,2007980000,,1,          ,          ,535061,Statistický obvod 1139,607111,Stavební úřad - Úřad městské části Brno-střed, ,          ,          , ,          ,          , ,          ,          ,5,"Zařízení veřejné správy a řízení, školské a výchovné, kulturní a osvětové, sportovní a tělovýchovné, zdravotnické a sociální a obchodu",35831,610003,Město Brno,1, ,          ,          , ,2,bez výtahu,100140,Náměstí Svobody,10014,Náměstí Svobody,          ,          ,          , ,          ,          , ,          ,          ,19,Stavba jiného než výše uvedeného způsobu využití
http://apl.czso.cz/irso4/buddet.jsp?budid=1813452&idob=1017032106&b=11,6203,Brno,62031,Brno,60200,1017032106,18948294,Brno 2,1813452,411582,Brno-město,411582,Brno-město,číslo popisné, , ,          ,          , ,          ,          , ,          ,          , ,          ,          ,ano,,2887,"Finanční úřad pro Jihomoravský kraj, územní pracoviště Brno I",610003,Město Brno,122012,Budovy veřejné správy,505476702,Moravské náměstí,611,6,3115 (CZ064),Jihomoravský kraj, ,          ,          ,8265,Úřad městské části Brno-střed - Matrika,550973,Brno-střed,          ,          , ,          ,          ,582786,Brno,          ,          ,          , ,          ,          ,40711 (CZ0642),Brno-město,1017032106,0,0,0 bytů, ,          ,          ,1,1,1 podlaží,          ,          ,          ,0,ne, ,          ,          , ,          ,          , ,          ,          , ,          ,          ,2005700000,,1,          ,          ,535061,Statistický obvod 1139,607111,Stavební úřad - Úřad městské části Brno-střed, ,          ,          , ,          ,          , ,          ,          ,5,"Zařízení veřejné správy a řízení, školské a výchovné, kulturní a osvětové, sportovní a tělovýchovné, zdravotnické a sociální a obchodu",28533,610003,Město Brno,1, ,          ,          , ,2,bez výtahu,100140,Náměstí Svobody,10014,Náměstí Svobody,          ,          ,          , ,          ,          , ,          ,          ,14,"Stavba pro správní a řídící složky podniků a organizací, víceúčelová stavba pro administrativní účely, budova orgánu státní správy a územní samosprávy apod."
http://apl.czso.cz/irso4/buddet.jsp?budid=2754297&idob=1017032092&b=11,6203,Brno,62031,Brno,60200,1017032092,18948286,Brno 2,2754297,411582,Brno-město,411582,Brno-město,číslo popisné, , ,19,Provozní budovy s byty, ,          ,          , ,6,Jiná právnická osoba, ,4,ostatní právnické osoby,ano,,2887,"Finanční úřad pro Jihomoravský kraj, územní pracoviště Brno I",610003,Město Brno,126311,Budovy škol a univerzit,505461702,Komenského náměstí,609,6,3115 (CZ064),Jihomoravský kraj, ,10,"Kámen, cihly, tvárnice vč. kombinací",8265,Úřad městské části Brno-střed - Matrika,550973,Brno-střed,          ,          , ,4,4 podlaží,582786,Brno,          ,          ,          , ,2,2,40711 (CZ0642),Brno-město,1017032092,1,1,1 byt, ,0,0,4,4,4 podlaží,          ,          ,          ,0,ne, ,1,Přípoj na kanalizační síť, ,1,Plyn z veřejné sítě, ,1,Vodovod v domě - z veřejné sítě, ,1,s vodovodem,2005860000,,1,          ,          ,535061,Statistický obvod 1139,607111,Stavební úřad - Úřad městské části Brno-střed, ,          ,          , ,          ,          , ,2,2,5,"Zařízení veřejné správy a řízení, školské a výchovné, kulturní a osvětové, sportovní a tělovýchovné, zdravotnické a sociální a obchodu",26034,610003,Město Brno,1, ,11,1991-2000, ,1,s výtahem,100140,Náměstí Svobody,10014,Náměstí Svobody,          ,          ,          , ,7,Kotelna v domě na ostatní paliva, ,1,centrální domovní (kotel ve stavbě),5,"Zařízení veřejné správy a řízení, školské a výchovné, kulturní a osvětové, sportovní a tělovýchovné, zdravotnické a sociální a obchodu"
http://apl.czso.cz/irso4/buddet.jsp?budid=1096904&idob=1017032041&b=11,6203,Brno,62031,Brno,60200,1017032041,18948201,Brno 2,1096904,411582,Brno-město,411582,Brno-město,číslo popisné, , ,19,Provozní budovy s byty, ,          ,          , ,6,Jiná právnická osoba, ,4,ostatní právnické osoby,ano,,2887,"Finanční úřad pro Jihomoravský kraj, územní pracoviště Brno I",610003,Město Brno,126311,Budovy škol a univerzit,505522702,Opletalova,600,6,3115 (CZ064),Jihomoravský kraj, ,10,"Kámen, cihly, tvárnice vč. kombinací",8265,Úřad městské části Brno-střed - Matrika,550973,Brno-střed,          ,          , ,4,4 podlaží,582786,Brno,          ,          ,          , ,1,1,40711 (CZ0642),Brno-město,1017032041,1,1,1 byt, ,1,1,1,1,1 podlaží,          ,          ,          ,0,ne, ,1,Přípoj na kanalizační síť, ,3,Bez plynu, ,1,Vodovod v domě - z veřejné sítě, ,1,s vodovodem,2005830000,,1,          ,          ,535061,Statistický obvod 1139,607111,Stavební úřad - Úřad městské části Brno-střed, ,          ,          , ,          ,          , ,1,1,5,"Zařízení veřejné správy a řízení, školské a výchovné, kulturní a osvětové, sportovní a tělovýchovné, zdravotnické a sociální a obchodu",29149,610003,Město Brno,1, ,10,1919 a dříve, ,2,bez výtahu,100140,Náměstí Svobody,10014,Náměstí Svobody,          ,          ,          , ,7,Kotelna v domě na ostatní paliva, ,1,centrální domovní (kotel ve stavbě),5,"Zařízení veřejné správy a řízení, školské a výchovné, kulturní a osvětové, sportovní a tělovýchovné, zdravotnické a sociální a obchodu"
http://apl.czso.cz/irso4/buddet.jsp?budid=2035051&idob=1017032025&b=11,6203,Brno,62031,Brno,60200,1017032025,18948189,Brno 2,2035051,411582,Brno-město,411582,Brno-město,číslo popisné, , ,4,Bytový dům, ,          ,          , ,12,Obec, ,3,obec,ano,,2887,"Finanční úřad pro Jihomoravský kraj, územní pracoviště Brno I",610003,Město Brno,112211,Budovy tří a vícebytové - typové,505984702,Joštova,598,3,3115 (CZ064),Jihomoravský kraj, ,10,"Kámen, cihly, tvárnice vč. kombinací",8265,Úřad městské části Brno-střed - Matrika,550973,Brno-střed,          ,          , ,4,4 podlaží,582786,Brno,          ,          ,          , ,6,15-19,40711 (CZ0642),Brno-město,1017032025,6,5,5-6 bytů, ,6,15-19,4,4,4 podlaží,          ,          ,          ,0,ne, ,1,Přípoj na kanalizační síť, ,1,Plyn z veřejné sítě, ,1,Vodovod v domě - z veřejné sítě, ,1,s vodovodem,2005720000,,1,          ,          ,535061,Statistický obvod 1139,607111,Stavební úřad - Úřad městské části Brno-střed, ,          ,          , ,          ,          , ,6,15-19,3,Budova pro bydlení,25089,610003,Město Brno,1, ,3,1920-1945, ,2,bez výtahu,100140,Náměstí Svobody,10014,Náměstí Svobody,          ,          ,          , ,8,Bez ústředního topení, ,4,bez topení,3,Budova pro bydlení
http://apl.czso.cz/irso4/buddet.jsp?budid=2609324&idob=1017031983&b=11,6203,Brno,62031,Brno,60200,1017031983,18948146,Brno 2,2609324,411582,Brno-město,411582,Brno-město,číslo popisné, , ,1,Rodinný dům - samostatný, ,          ,          , ,9,Nezjištěno, ,9,nezjištěno,ano,,2887,"Finanční úřad pro Jihomoravský kraj, územní pracoviště Brno I",610003,Město Brno,122019,Budovy administrativní ostatní,505559702,Husova,594,6,3115 (CZ064),Jihomoravský kraj, ,99,Nezjištěno,8265,Úřad městské části Brno-střed - Matrika,550973,Brno-střed,          ,          , ,99,Nezjištěno,582786,Brno,          ,          ,          , ,4,6 - 9,40711 (CZ0642),Brno-město,1017031983,1,1,1 byt, ,3,3 - 5,1,1,1 podlaží,          ,          ,          ,0,ne, ,9,Nezjištěno, ,1,Plyn z veřejné sítě, ,1,Vodovod v domě - z veřejné sítě, ,1,s vodovodem,2004880000,,1,          ,          ,535125,Statistický obvod 1145,607111,Stavební úřad - Úřad městské části Brno-střed, ,          ,          , ,          ,          , ,4,6 - 9,5,"Zařízení veřejné správy a řízení, školské a výchovné, kulturní a osvětové, sportovní a tělovýchovné, zdravotnické a sociální a obchodu",24457,610003,Město Brno,1, ,99,Nezjištěno, ,9,nezjištěno,100140,Náměstí Svobody,10014,Náměstí Svobody,          ,          ,          , ,99,Nezjištěno, ,9,nezjištěno,3,Budova pro bydlení
http://apl.czso.cz/irso4/buddet.jsp?budid=1597211&idob=1017031967&b=11,6203,Brno,62031,Brno,60200,1017031967,18948120,Brno 2,1597211,411582,Brno-město,411582,Brno-město,číslo popisné, , ,4,Bytový dům, ,          ,          , ,12,Obec, ,3,obec,ano,,2887,"Finanční úřad pro Jihomoravský kraj, územní pracoviště Brno I",610003,Město Brno,112211,Budovy tří a vícebytové - typové,505982702,Opletalova,592,4,3115 (CZ064),Jihomoravský kraj, ,10,"Kámen, cihly, tvárnice vč. kombinací",8265,Úřad městské části Brno-střed - Matrika,550973,Brno-střed,          ,          , ,4,4 podlaží,582786,Brno,          ,          ,          , ,7,20-29,40711 (CZ0642),Brno-město,1017031967,13,7,10-14 bytů, ,6,15-19,5,5,5 podlaží,          ,          ,          ,0,ne, ,1,Přípoj na kanalizační síť, ,1,Plyn z veřejné sítě, ,1,Vodovod v domě - z veřejné sítě, ,1,s vodovodem,2005820000,,1,          ,          ,535061,Statistický obvod 1139,607111,Stavební úřad - Úřad městské části Brno-střed, ,1,zemní plyn, ,0,není, ,7,20-29,3,Budova pro bydlení,29149,610003,Město Brno,1, ,4,1946-1960, ,2,bez výtahu,100140,Náměstí Svobody,10014,Náměstí Svobody,          ,          ,          , ,8,Bez ústředního topení, ,3,lokální (kotel nebo jiné topidlo v bytě),3,Budova pro bydlení
http://apl.czso.cz/irso4/buddet.jsp?budid=1813450&idob=1017031657&b=11,6203,Brno,62031,Brno,60200,1017031657,18947808,Brno 2,1813450,411582,Brno-město,411582,Brno-město,číslo popisné, , ,19,Provozní budovy s byty, ,          ,          , ,12,Obec, ,3,obec,ano,,2887,"Finanční úřad pro Jihomoravský kraj, územní pracoviště Brno I",610003,Město Brno,126311,Budovy škol a univerzit,505667702,Husova,537,10,3115 (CZ064),Jihomoravský kraj, ,10,"Kámen, cihly, tvárnice vč. kombinací",8265,Úřad městské části Brno-střed - Matrika,550973,Brno-střed,          ,          , ,5,5 podlaží,582786,Brno,          ,          ,          , ,3,3 - 5,40711 (CZ0642),Brno-město,1017031657,1,1,1 byt, ,1,1,4,4,4 podlaží,          ,          ,          ,0,ne, ,1,Přípoj na kanalizační síť, ,1,Plyn z veřejné sítě, ,1,Vodovod v domě - z veřejné sítě, ,1,s vodovodem,2004950000,,1,          ,          ,535125,Statistický obvod 1145,607111,Stavební úřad - Úřad městské části Brno-střed, ,          ,          , ,          ,          , ,1,1,5,"Zařízení veřejné správy a řízení, školské a výchovné, kulturní a osvětové, sportovní a tělovýchovné, zdravotnické a sociální a obchodu",24457,610003,Město Brno,1, ,10,1919 a dříve, ,2,bez výtahu,100140,Náměstí Svobody,10014,Náměstí Svobody,          ,          ,          , ,7,Kotelna v domě na ostatní paliva, ,1,centrální domovní (kotel ve stavbě),5,"Zařízení veřejné správy a řízení, školské a výchovné, kulturní a osvětové, sportovní a tělovýchovné, zdravotnické a sociální a obchodu"
http://apl.czso.cz/irso4/buddet.jsp?budid=1411721&idob=1017031649&b=11,6203,Brno,62031,Brno,60200,1017031649,18947794,Brno 2,1411721,411582,Brno-město,411582,Brno-město,číslo popisné, , ,          ,          , ,          ,          , ,          ,          , ,          ,          ,ano,,2887,"Finanční úřad pro Jihomoravský kraj, územní pracoviště Brno I",610003,Město Brno,126211,"Budovy muzeí, knihoven, galerií, archivů",505433702,Husova,536,14,3115 (CZ064),Jihomoravský kraj, ,          ,          ,8265,Úřad městské části Brno-střed - Matrika,550973,Brno-střed,          ,          , ,          ,          ,582786,Brno,38722,3,2 000 a více, ,          ,          ,40711 (CZ0642),Brno-město,1017031649,0,0,0 bytů, ,          ,          ,1,1,1 podlaží,4510,4,500 a více,0,ne, ,          ,          , ,          ,          , ,          ,          , ,1,s vodovodem,2004990000,,1,          ,          ,535125,Statistický obvod 1145,607111,Stavební úřad - Úřad městské části Brno-střed, ,          ,          , ,          ,          , ,          ,          ,5,"Zařízení veřejné správy a řízení, školské a výchovné, kulturní a osvětové, sportovní a tělovýchovné, zdravotnické a sociální a obchodu",24457,610003,Město Brno,1, ,          ,          , ,2,bez výtahu,100140,Náměstí Svobody,10014,Náměstí Svobody,          ,          ,          , ,          ,          , ,          ,          ,15,"Stavba pro služby, tělesnou výchovu a rekreaci, kulturu, zdravotnictví a sociální péči, předškolní zařízení, školství a učiliště včetně internátů a kolejí, vědu a výzkum apod."
http://apl.czso.cz/irso4/buddet.jsp?budid=1801949&idob=1017031631&b=11,6203,Brno,62031,Brno,60200,1017031631,18947786,Brno 2,1801949,411582,Brno-město,411582,Brno-město,číslo popisné, , ,          ,          , ,          ,          , ,          ,          , ,          ,          ,ano,,2887,"Finanční úřad pro Jihomoravský kraj, územní pracoviště Brno I",610003,Město Brno,126211,"Budovy muzeí, knihoven, galerií, archivů",505432702,Husova,535,18,3115 (CZ064),Jihomoravský kraj, ,          ,          ,8265,Úřad městské části Brno-střed - Matrika,550973,Brno-střed,          ,          , ,          ,          ,582786,Brno,11942,3,2 000 a více, ,          ,          ,40711 (CZ0642),Brno-město,1017031631,0,0,0 bytů, ,          ,          ,7,7,7 podlaží,2170,4,500 a více,0,ne, ,          ,          , ,          ,          , ,          ,          , ,1,s vodovodem,2005910000,,1,          ,          ,535079,Statistický obvod 1140,607111,Stavební úřad - Úřad městské části Brno-střed, ,          ,          , ,          ,          , ,          ,          ,5,"Zařízení veřejné správy a řízení, školské a výchovné, kulturní a osvětové, sportovní a tělovýchovné, zdravotnické a sociální a obchodu",24457,610003,Město Brno,1, ,          ,          , ,1,s výtahem,100140,Náměstí Svobody,10014,Náměstí Svobody,          ,          ,          , ,          ,          , ,          ,          ,3,Budova pro bydlení
